permno,mcap,mom_12_1,z_mom,z_growth,z_value,combo,weight,asof
89179,49166.598000000005,0.5164323753201447,1.6007519462671704,1.091359611133369,-0.06370474684557871,0.8761356035183203,0.017902769737014802,2005-12-30
48653,8844.326369999999,0.8464960021278225,2.9446865164149094,0.15398185863068192,-0.4861716275155235,0.8708322491766892,0.01780210902622676,2005-12-30
76090,13101.604910000002,0.13148732199576663,0.033354260634145184,2.2980041148257455,0.2454547785943296,0.8589377180180734,0.017576343994552768,2005-12-30
23712,15547.061119999998,0.4819501322776838,1.4603490823429905,0.7003565096062884,0.2383952555739418,0.7997002825077403,0.01645198345222158,2005-12-30
53831,9132.77601,0.3726479617815679,1.0152986326989117,0.5269166844458468,0.8329618321632527,0.7917257164360038,0.016300621608886727,2005-12-30
24221,10286.496,0.24225350151237368,0.48436578012610715,1.4139483713089351,0.4530992964609753,0.7838044826320059,0.01615027204261893,2005-12-30
82775,25799.55231,0.3861789221124816,1.070393238341746,0.7841603645998211,0.4677097987220986,0.7740878005545552,0.015965843837107627,2005-12-30
87137,27786.522,0.46130770371094454,1.3762983990521263,0.06619548801926273,0.8058026149375768,0.7494321673363219,0.015497865760441291,2005-12-30
90162,13204.23468,0.32199839767921024,0.8090665773269474,-0.13665986609409506,1.5583571469854975,0.7435879527394499,0.015386939211426646,2005-12-30
51377,8928.59856,0.6802909198046692,2.26794198073637,0.36357135242023303,-0.41074040297316516,0.7402576433944792,0.015323728027671254,2005-12-30
23114,11052.995040000002,0.07616278697468704,-0.1919130792157622,0.9769012032531769,1.4344718578033044,0.7398199939469063,0.015315421189841685,2005-12-30
87842,37106.573,0.3323062885941408,0.851037669627763,0.27832113353105953,1.0401770911000268,0.7231786314196164,0.014999558572982623,2005-12-30
88853,6708.0995,0.44363623068768376,1.30434468597234,1.1696431089774881,-0.31044880956578663,0.7211796617946805,0.014961616981618419,2005-12-30
76656,8649.94,0.35000194595834855,0.9230898551510878,2.464321513821914,-1.226581874829449,0.7202764980478508,0.014944474415073279,2005-12-30
39490,22563.224879999998,0.21435640022834024,0.3707759272085323,0.9561494201766934,0.8039953335888542,0.7103068936580267,0.014755245598835703,2005-12-30
17806,14609.9985,0.46478958857626296,1.3904757426298913,0.2983088175341955,0.4307524397313449,0.7065123332984772,0.014683222664233357,2005-12-30
81061,15872.74689,0.7114507902263929,2.3948169940969892,0.006995865882405176,-0.2929939245107452,0.7029396451562163,0.01461541099172245,2005-12-30
77668,12265.889799999999,0.8897366719955845,3.1207514516326644,-0.33713806630932064,-0.7380373092317071,0.6818586920305455,0.014215282395927599,2005-12-30
24985,10466.99976,0.13747837282024644,0.057748285484457006,0.9631955999387752,0.9683906301775295,0.6631115052002539,0.013859450024554704,2005-12-30
22779,56267.059049999996,0.40572249215783307,1.149969651114293,0.7752880868140157,0.05896164032630902,0.661406459418206,0.013827087276510547,2005-12-30
85269,38623.44324,0.9426425118756794,3.4487396282457152,1.1320281257684668,0.8922610472581486,1.8243429337574437,0.032368204078072824,2006-01-31
75333,34255.444859999996,0.9426425118756794,3.4487396282457152,1.422377332608064,0.44952281627907925,1.7735465923776195,0.03155998780035928,2006-01-31
25769,12828.642679999999,0.6645017285953594,2.318101321189504,2.1173066071956086,0.5425356567859074,1.6593145283903399,0.02974245112264876,2006-01-31
14656,12959.1,0.9421360544514552,3.446680886057793,1.0390440640847836,0.2549450044648912,1.5802233182024892,0.02848403758810089,2006-01-31
14593,64078.69212000001,0.9426425118756794,3.4487396282457152,1.9707112277649175,-0.7753550739897754,1.5480319273402856,0.027971843099475653,2006-01-31
24563,24313.681920000003,0.5985861353898205,2.0501553772989034,1.8289636155288402,0.6062308038134391,1.4951165988803943,0.02712991179812351,2006-01-31
81774,12014.75,0.4901478145035971,1.6093551533948358,2.096344693194382,0.744951305944352,1.4835503841778568,0.026945882737364552,2006-01-31
80599,37627.81905,0.47666283777808083,1.5545389158196936,0.8347544923222414,1.9969726248391952,1.4620886776603765,0.02660440734595323,2006-01-31
15069,28171.24073,0.6577073425877293,2.290482239217584,0.5297184497442332,1.544697262181744,1.4549659837145204,0.026491078766928855,2006-01-31
75825,20423.25774,0.9426425118756794,3.4487396282457152,1.066205811844734,-0.19270666359493183,1.4407462588318392,0.02626482993083933,2006-01-31
28484,14401.818000000001,0.555651965275205,1.8756285896744904,1.3160750097037173,0.9443105188424458,1.378671372740218,0.0252771616851812,2006-01-31
79212,17825.65968,0.665554553874715,2.322381040896329,1.8043164851139384,-0.0739060481259512,1.3509304926281054,0.024835778895482597,2006-01-31
52708,7827.5072,0.0869642471611618,-0.02958028295758351,1.471820241316329,2.2673022823356006,1.2365140802314487,0.023015309065872125,2006-01-31
77462,18137.75208,0.1608664701276845,0.27083119671509914,2.6312995036954043,0.8047969441488444,1.2356425481864493,0.02300144219345211,2006-01-31
84032,13259.077069999998,0.7767102260597354,2.774227258976132,1.256058439392699,-0.547490545354461,1.1609317176714564,0.021812724508211524,2006-01-31
15720,14277.03802,0.3956808844403661,1.2253484334171896,1.0142392318374955,1.1289050429458392,1.1228309027335082,0.021206505674521425,2006-01-31
70092,7364.425200000001,0.4073233777277596,1.2726750021609947,0.7044314109254568,1.3511722060529303,1.109426206379794,0.02099322468820255,2006-01-31
13928,92112.743,0.367027710940093,1.1088736928341574,0.3249850647710127,1.6434856708196863,1.0257814761416189,0.019662360482492196,2006-01-31
16432,2758.94292,0.18553765415586,0.3711192070302776,0.42748255574483546,2.2674189734408983,1.0220069120720037,0.019602303713845717,2006-01-31
23819,40832.3208,0.5945191352245518,2.033623079778829,1.1286375749855126,-0.11970599219913185,1.0141848875217365,0.019477848144911537,2006-01-31
51596,11748.75625,0.30216293033818453,0.845199287152337,2.427854482728003,-0.2740268523132175,0.9996756391890408,0.01924699272577439,2006-01-31
86868,63675.35875,0.23854861909807812,0.5866080215464855,0.8409222430016895,1.5571088741045773,0.9948797128842507,0.019170685149264843,2006-01-31
34833,39295.44444,0.3915003952879139,1.2083548047869295,0.7618484721868347,0.9969834257790402,0.9890622342509348,0.019078123740333054,2006-01-31
69032,64994.3131,0.04257745161626403,-0.2100119721858215,1.0532363046721847,2.097763218510613,0.9803291836656588,0.018939172913454816,2006-01-31
64565,19995.24736,-0.06056557225538994,-0.6292868894401318,0.909284911757173,2.659205517720982,0.9797345133460077,0.018929711164455583,2006-01-31
90435,6816.96975,0.37091537541804986,1.1246769933495289,0.9226551442358027,0.8668380533241579,0.9713900636364965,0.018796943333139533,2006-01-31
87137,30305.702999999998,0.6154854903045257,2.118851013392829,0.009670969420501802,0.7470290765702168,0.9585170197945159,0.018592121424825064,2006-01-31
43123,5091.67,0.6815484087732915,2.387395832371926,0.6512905002623175,-0.1845461381237464,0.9513800648368326,0.01847856594005153,2006-01-31
39490,24871.575820000002,0.3625936584892202,1.0908493330213762,0.9433988328726822,0.7592721237906174,0.9311734298948919,0.018157059885987988,2006-01-31
68304,14329.68844,0.1404675848885164,0.18791001989004325,0.47279698319214386,2.0830967948478514,0.9146012659766795,0.01789338159200447,2006-01-31
77274,27983.521619999996,0.50242642333744,1.6592675227395002,1.6785532165035633,-0.7680665404099599,0.8565847329443678,0.016970285457528843,2006-01-31
89258,38046.7,0.34511731524311995,1.0198082476103605,-0.01661605264544715,1.5264126889412777,0.8432016279687303,0.016757348009794556,2006-01-31
48653,9078.742530000001,0.8299098259678379,2.990482871931475,0.07396067392719231,-0.5831637893691733,0.8270932521631646,0.01650104900911975,2006-01-31
38762,5596.90913,-0.04791913420623117,-0.5778792995945911,1.7279815714394866,1.3004366969323504,0.8168463229257487,0.016338010987457272,2006-01-31
23114,10977.496439999999,0.02446505849410996,-0.28363859124847735,0.9632843592283195,1.735762329745908,0.80513603257525,0.016151689551288168,2006-01-31
90162,12509.274959999999,0.2925841986020592,0.8062618796058737,-0.2839821256563023,1.8596605526271903,0.7939801021922538,0.01597418848952552,2006-01-31
24221,10406.14795,0.3490717724839678,1.0358830597518518,0.9403992035620158,0.4029856592875767,0.7930893075338147,0.015960015131297467,2006-01-31
76090,13526.134399999999,0.0874321714863231,-0.027678177266389027,2.1926041374070318,0.2055543984308051,0.7901601195238159,0.015913409069406862,2006-01-31
54148,10312.992900000001,0.23783413176939994,0.5837036407714603,0.4504771695857747,1.3270183655317702,0.7870663919630018,0.015864185032684126,2006-01-31
52919,68778.08301999999,0.14789667335328982,0.21810915827499852,0.5978535762736771,1.469334902467873,0.7617658790055163,0.015461630717721905,2006-01-31
10137,5665.6558700000005,0.605785456579031,2.079420514994008,0.28025702338036423,-0.11055482773141195,0.7497075702143201,0.01526977198967162,2006-01-31
77668,13362.208590000002,0.9426425118756794,3.4487396282457152,-0.3732688784751032,-0.8435485818523206,0.7439740559727638,0.015178546531052885,2006-01-31
88853,7636.25875,0.43189386880172886,1.3725536970570769,1.2465627838857192,-0.39118133745087974,0.7426450478306387,0.015157400795267553,2006-01-31
76619,9677.98048,0.6096446225025873,2.095107969293226,0.2253691064462284,-0.10312834574393048,0.7391162433318413,0.015101254286300084,2006-01-31
28345,10575.267,0.35416424083335785,1.0565838707777877,0.8791993447410938,0.262567030117099,0.7327834152119935,0.01500049319541459,2006-01-31
89463,10656.05184,0.14570547819558022,0.2092019812895735,0.480247110090702,1.5049555954749334,0.7314682289517362,0.014979567378418894,2006-01-31
89179,47324.16,0.3876532201293357,1.1927160927758982,0.8661396299321426,0.12523845891142776,0.7280313938731563,0.014924884187093061,2006-01-31
53831,9120.00111,0.2027862428670939,0.44123447351359546,0.6295220395099562,1.0361900580677075,0.7023155236970865,0.014515721158668279,2006-01-31
71175,6058.726269999999,0.2891273302724271,0.792209759273731,-0.17297027679107072,1.4543708722739261,0.6912034515855288,0.014338917922141191,2006-01-31
85963,20316.78,0.460658438841012,1.4894812629783885,1.3301716893785616,-0.8266170976682471,0.6643452848962345,0.013911579910816358,2006-01-31
85269,33278.15172,0.8703721533558125,3.180964816113485,0.76729534795165,1.125196500971396,1.6911522216788437,0.03320476218903952,2006-02-28
75825,16347.735200000001,0.8703721533558125,3.180964816113485,1.06223794162069,0.45897051457007604,1.5673910907680837,0.031018141415611024,2006-02-28
75333,33873.4116,0.8703721533558125,3.180964816113485,0.9539169202546249,0.394880620515412,1.5099207856278405,0.03000275183287084,2006-02-28
81774,9467.81,0.537192039686152,1.7638859690044257,1.4294144532128032,1.173903340725059,1.4557345876474292,0.02904538609723845,2006-02-28
25769,11353.912400000001,0.5577579245719881,1.8513566170056244,1.696398990991689,0.6885321075401749,1.4120959051791626,0.02827437464228522,2006-02-28
15069,25873.4174,0.6097700017068997,2.072573944445415,0.39044304064426555,1.6223188310228005,1.3617786053708272,0.02738536488442295,2006-02-28
79212,15214.280439999999,0.6409727816062534,2.205285344532798,1.3291888502395897,0.5456402552947496,1.360038150022379,0.027354614391177333,2006-02-28
14593,58192.939439999995,0.8697021224300381,3.178115046235667,1.2586816949092987,-0.6964991716226253,1.2467658565074466,0.02535331116914846,2006-02-28
87137,25973.09,0.5459723878569263,1.8012304717300394,0.5133803434510957,1.389617074504639,1.2347426298952582,0.025140883916097527,2006-02-28
80599,39379.20735,0.4165854488906293,1.250923035064961,0.5813709570165737,1.827542004315519,1.2199453321323512,0.024879444169701625,2006-02-28
11674,7699.346199999999,0.03146292787929017,-0.3870768205073887,1.7172102394933395,2.2966581292155706,1.2089305160671737,0.024684833588444265,2006-02-28
28484,12867.67085,0.47899140383996763,1.5163475158910538,0.9063328611984695,1.1245373444794793,1.1824059071896675,0.02421619484579701,2006-02-28
77462,19338.22464,0.18109989238411717,0.2493578538490736,1.7470909877157668,1.5425146763958153,1.1796545059868853,0.024167582886761355,2006-02-28
14656,9862.71,0.8138293909914984,2.9404776164992064,0.03656446694418681,0.41679938409457656,1.1312804891793233,0.02331290719604013,2006-02-28
90435,7300.2321600000005,0.4407560236652215,1.353725119674074,1.2146908719397436,0.688447760197639,1.085621250603819,0.022506196407011254,2006-02-28
84032,10615.15856,0.7001116937000784,2.4568144662627085,1.0059523413944618,-0.2604114850147316,1.0674517742141463,0.02218517676034509,2006-02-28
52708,7541.7614,0.09100642596937814,-0.13382691703325525,0.9492372991756045,2.3369345369203276,1.0507816396875589,0.021890647596112037,2006-02-28
70092,6245.8554,0.3522736689389243,0.9773927154257417,0.44548088176559075,1.590465569206043,1.004446388799125,0.021071992971763723,2006-02-28
15720,14452.97596,0.37676821941032657,1.0815727307338707,0.6564556098987823,1.0109863603788194,0.9163382336704909,0.01951529159957239,2006-02-28
70332,23314.995,0.4430216479381912,1.363361253707888,0.458834544749283,0.856668468575553,0.8929547556775747,0.01910215058867465,2006-02-28
54148,9927.87111,0.1951239858857996,0.3090050099540073,0.413194086134639,1.9397016337560855,0.8873002432815773,0.019002246247322014,2006-02-28
77668,12773.79717,0.8703721533558125,3.180964816113485,0.1741572559700365,-0.7202162407429243,0.878301943780199,0.018843263629189408,2006-02-28
77281,8874.720640000001,0.7414680333867343,2.632710901131935,0.6800146816313377,-0.7562336633505887,0.8521639731375613,0.01838145603934387,2006-02-28
61241,18595.93896,0.8703721533558125,3.180964816113485,-0.04415653241880879,-0.5824559792403768,0.8514507681514333,0.01836885508113588,2006-02-28
13928,86863.85472,0.27922191845719113,0.6666896269017051,0.21390396951755214,1.6622610832570237,0.8476182265587603,0.018301141454087577,2006-02-28
86868,61875.69048065999,0.19203195607611945,0.29585401486708957,0.6173417346898329,1.568266896557887,0.827154215371603,0.017939581797673507,2006-02-28
23819,34873.12,0.5212482149514168,1.6960738282233931,0.7746768647963992,0.008759583087901071,0.8265034253692312,0.017928083591994114,2006-02-28
89463,10741.955520000001,0.300377590295714,0.7566687517917193,0.29136088771156327,1.4266678489230156,0.8248991628087662,0.017899739362954418,2006-02-28
90162,12242.55408,0.31226822193102444,0.8072418858950067,-0.22683698857619253,1.8633215219407298,0.8145754730865146,0.017717339652811314,2006-02-28
51596,12517.50648,0.25729024161494674,0.5734100040800678,2.173694588601556,-0.3130665377374388,0.8113460183147284,0.017660281408119552,2006-02-28
75573,10550.14784,0.816080129315899,2.9500504377422176,-0.11818758577636987,-0.4079038509983593,0.8079863336558294,0.01760092225219349,2006-02-28
69032,64062.072759999995,0.029413314154851822,-0.39579422029951944,0.7266452642969402,2.0892407730522984,0.8066972723499064,0.01757814702212722,2006-02-28
71175,6166.013110000001,0.34108080048314404,0.9297873017878605,-0.04566772592613543,1.5096229298300345,0.7979141685639198,0.017422966497738956,2006-02-28
77274,28786.486950000002,0.5882154701743789,1.9808983928716364,1.1554054010545831,-0.7650684499135648,0.7904117813375516,0.017290413767824822,2006-02-28
64565,20689.06888,-0.06031185645663317,-0.7774125585802082,0.5854692182272748,2.4333832786352194,0.7471466460940954,0.016526002172743727,2006-02-28
64282,9474.29622,-0.031489611619371805,-0.6548260301249819,1.6000003593888334,1.270189072512837,0.7384544672588963,0.01637242811708075,2006-02-28
34833,39432.41118,0.39102327430482764,1.1422022098852112,0.359463205354369,0.6590111356722571,0.7202255169706123,0.016050357681194876,2006-02-28
68304,16047.699480000001,0.1517245405478307,0.12441885537433235,0.30987339867161223,1.693895155777288,0.7093958032744109,0.01585901750222162,2006-02-28
57817,10242.862,0.5658800695612258,1.8859016555153751,0.3182707851582054,-0.09515686832528147,0.7030051907827662,0.01574610769018025,2006-02-28
78975,8463.43849,0.3666681834177503,1.0386153429039642,1.2561696569770555,-0.2188779217671124,0.6919690260379691,0.015551119918879473,2006-02-28
38156,12705.65751,0.3947811287405605,1.1581850846514756,0.8778731117498872,0.02294913592299948,0.6863357774414541,0.015451591267901738,2006-02-28
75789,46632.5322,0.02545725042168856,-0.4126201171765438,-0.21840719227251285,2.679736726351302,0.6829031389674151,0.015390943158598213,2006-02-28
86136,12362.573600000002,0.23749934131428962,0.4892355139749601,0.7732875022321346,0.7395788724060474,0.6673672962043806,0.015116454744761199,2006-02-28
79094,7774.20075,0.5736105883035207,1.9187810325773196,0.4812471574211413,-0.43183273976428477,0.6560651500780587,0.014916767594827508,2006-02-28
39490,22091.69732,0.26433697482747753,0.6033811102986067,0.2661413186503851,1.0854549503674882,0.6516591264388266,0.014838921644755278,2006-02-28
43123,4960.082,0.518297974011614,1.6835258883610076,0.4324840359357237,-0.2055928763287486,0.6368056826559941,0.014576489906345313,2006-02-28
51043,53049.7158,-0.23248534152171263,-1.5096993719542948,0.25336794546896596,3.1478949378291095,0.6305211704479269,0.014465454681926317,2006-02-28
17806,14043.432,0.5667106517305653,1.8894342805871223,-0.1627428082145278,0.1508885481842784,0.6258600068522909,0.01438310090031846,2006-02-28
18403,13657.256,0.3110286876797572,0.8019699092803415,0.4484122030770893,0.6063291704656795,0.6189037609410367,0.014260197435371996,2006-02-28
59192,20011.75,0.3370488016607678,0.9126384384303584,0.05361070029318286,0.8884926925306926,0.6182472770847446,0.014248598630262305,2006-02-28
80599,38907.476,0.612389576987503,1.8652653689858838,0.42082232866543595,2.006817505142547,1.4309684009312889,0.030289468928838704,2006-03-31
86868,68738.12501934,0.30958402025090215,0.646185327970062,1.2535701070082281,2.1421708338675254,1.3473087562819384,0.028649323746497656,2006-03-31
78877,11981.470140000001,0.3786160899542492,0.9241049912428442,1.7930365023946635,1.3240023768508489,1.3470479568294522,0.02864421077993719,2006-03-31
75333,34523.2342,0.8272914602353125,2.73044961285366,0.8063242267142986,0.4154958748662656,1.3174232381447413,0.02806341893181745,2006-03-31
11674,7126.91957,0.02450125658931568,-0.501543633687605,1.9088547100784266,2.5302976000648663,1.3125362254852293,0.02796760917427982,2006-03-31
89757,20960.706340000004,0.23576564557302393,0.3489962400290226,2.2797476404856467,1.2197130355575976,1.2828189720240888,0.027385003184247372,2006-03-31
85963,20233.408,1.0690541938821059,3.703774298260946,0.7794374665523469,-0.719375533690367,1.2546120770409752,0.026832007733343165,2006-03-31
75257,7124.5833,1.0690158867636517,3.7036200757161564,0.2810549142843608,-0.22580857582281902,1.2529554713925661,0.02679953002219981,2006-03-31
77462,19871.768,0.2728121125653702,0.4981434650246524,1.689895520547488,1.570721769506213,1.2529202516927844,0.02679883954089114,2006-03-31
90435,7497.31683,0.40980175629892845,1.0496569256799244,1.8633212234349816,0.6815578639725929,1.1981786710291662,0.025725632259465465,2006-03-31
43123,6109.128900000001,1.0690541938821059,3.703774298260946,0.23550443279445796,-0.403805768507364,1.1784909875160132,0.025339655730388686,2006-03-31
68304,16571.459899999998,0.3642655496916134,0.8663304332046273,0.4281036126277111,2.122170890392452,1.1388683120749301,0.024562854197122074,2006-03-31
61241,15993.034839999998,1.0690541938821059,3.703774298260946,0.16437854981922967,-0.47258658437889994,1.1318554212337586,0.024425366652492387,2006-03-31
15069,27927.50199,0.5231258606431726,1.5058941072592402,0.24656203334870247,1.529782301389578,1.0940794806658403,0.023684770308931968,2006-03-31
25769,10855.31216,0.3318684191893657,0.7359012046028881,1.5895564121730903,0.8364421475045889,1.0539665880935225,0.022898358081411687,2006-03-31
85269,37031.916600000004,0.5169912704351312,1.4811965536111753,0.6896165525366114,0.9608278167769595,1.043880307641582,0.02270061681248413,2006-03-31
77668,12923.7612,1.0690541938821059,3.703774298260946,0.1535642518964563,-0.7483317340660386,1.036335605363788,0.022552703118313096,2006-03-31
83862,11332.57128,0.9276548016010835,3.1345074102972434,0.33276605379200574,-0.3858668243579093,1.0271355465771135,0.022372336202347052,2006-03-31
28484,13308.703065400001,0.3920869847381956,0.9783381405374527,0.8082314735386366,1.136544064839513,0.9743712263052008,0.021337893060062566,2006-03-31
51043,49867.509,-0.04635057855188318,-0.7867895816842347,0.4233823216121563,3.238583853183002,0.958392197703641,0.021024624615172727,2006-03-31
77274,28798.527,0.8023132625912328,2.629888637234135,1.0142039362789976,-0.7896248331719966,0.9514892467803787,0.02088929243980694,2006-03-31
81774,11262.52087,0.27950788667482485,0.5251003170189078,1.3470228363785055,0.8881020136701717,0.9200750556891949,0.0202734180311682,2006-03-31
75825,17464.824,0.48315548486410287,1.3449753715883754,1.0055464989013614,0.3986381565739227,0.9163866756878866,0.02020110743607609,2006-03-31
64282,9790.506360000001,0.028737597370791512,-0.4844883373803087,1.9050975651727897,1.2133698538120536,0.8779930272015116,0.019448400944656483,2006-03-31
89463,10673.493600000002,0.35169349000766803,0.8157159491101716,0.23309227593434187,1.5529679687547084,0.8672587312664074,0.019237955348842914,2006-03-31
75789,42210.78,0.11358351505332376,-0.14290291232016106,-0.14134753653412488,2.7293904849818356,0.8150466787091832,0.018214339400905298,2006-03-31
52919,74313.05288,0.3358218374835362,0.7518174691131937,0.3359368754720516,1.354185858460809,0.8139800676820181,0.018193428519141824,2006-03-31
41080,4882.5256,0.495798678776324,1.3958762385314771,0.11913544901889868,0.9004683005709037,0.8051599960404264,0.018020511241385113,2006-03-31
84519,3034.07476,1.0302974951800916,3.547741765858021,-0.11366587335058007,-1.0273974637812386,0.8022261429087342,0.01796299312617186,2006-03-31
22293,41656.4118,1.0690541938821059,3.703774298260946,-0.30936476228332865,-1.0923378156373953,0.7673572401134073,0.017279389183398983,2006-03-31
85914,27542.39292,0.5067554826109342,1.439987783286641,0.7880049012123943,0.04852603017646498,0.7588395715585001,0.017112400510381504,2006-03-31
64565,22129.9165,0.00934104424640414,-0.5625778910638048,0.48719999447284634,2.347674998300597,0.7574323672365462,0.017084812305830838,2006-03-31
87137,27028.88205,0.259750361161303,0.4455575065336073,0.43596123146479476,1.3832648460127037,0.7549278613370353,0.017035711532065366,2006-03-31
79212,15857.25793,0.234140290152846,0.3424526403221671,1.2379198876476905,0.5326885584857802,0.7043536954852126,0.016044206310874734,2006-03-31
23819,37695.91782,0.5651544516248239,1.6750991144920406,0.4915103372314068,-0.06118352266292123,0.7018086430201754,0.01599431062273463,2006-03-31
14593,53261.07136,0.5267510140182807,1.5204887936079445,1.2091363938942732,-0.6586946107056502,0.6903101922655225,0.01576888379133132,2006-03-31
24360,7134.839379999999,0.08206677520335459,-0.269787732146657,1.617234099760346,0.6942202934531351,0.6805555536889414,0.015577644352843199,2006-03-31
75573,11011.42112,0.8535098555317846,2.8360035622522672,-0.3392797399997967,-0.45718442310438023,0.6798464663826967,0.015563742714435924,2006-03-31
51596,12289.03609,0.1982553422210851,0.19798163302636893,2.1147216387486774,-0.3036613636875865,0.6696806360291533,0.015364441871732786,2006-03-31
71175,6116.126719999999,0.24223312995578583,0.37503400899065653,-0.010609411436911291,1.5927587485536974,0.6523944487024809,0.015025546613646044,2006-03-31
86136,12102.83,0.22853400027479198,0.31988199740483864,0.7426442707485252,0.8547902857826974,0.6391055179786871,0.014765017468483537,2006-03-31
75100,5339.80222,0.24174094838293247,0.3730525105713814,1.089959468449194,0.41523146551413115,0.6260811481782355,0.014509675033420915,2006-03-31
70332,23618.46123,0.30092821736478315,0.6113374980584937,0.3692670959708878,0.8969998070040184,0.6258681336777999,0.014505498889616783,2006-03-31
10137,5526.7572,0.8890678574156756,2.9791583010959846,-0.5805671520697763,-0.5316201666931254,0.6223236607776944,0.014436009589543696,2006-03-31
14656,10335.11652,0.5133940290542203,1.4667142395564194,0.0005839053377696968,0.3945169155765201,0.620605020156903,0.014402315684361797,2006-03-31
76887,4066.50744,0.3029192249248116,0.6193531950097013,0.11960519702421699,1.0947106192926672,0.6112230037755285,0.01421838149443005,2006-03-31
50227,30415.78332,0.5846813666385482,1.7537134986281628,0.06704273265425284,-0.03973299531993197,0.5936744119874946,0.013874341803625113,2006-03-31
13928,89984.4558,0.12312788745652448,-0.10447774593232834,0.18459428549076945,1.6796213597019871,0.5865792997534761,0.013735242310702693,2006-03-31
90352,1462.1663999999998,0.30048120190110805,0.6095378361379373,1.750972056920282,-0.6187511259629862,0.580586255698411,0.013617748836092902,2006-03-31
21792,3708.42857,0.1203996872235864,-0.1154613437490705,0.7733527618168069,1.0794695890067647,0.5791203356915003,0.013589009512048323,2006-03-31
10137,5817.38136,0.7308840912045802,2.189748726598075,2.202344071020507,0.3338798279935195,1.575324208537367,0.03316624827613557,2006-04-28
75257,7102.17895,1.0123305475691753,3.288397401208472,1.5870720770762465,-0.4002260053795171,1.4917478243017337,0.031484404963770675,2006-04-28
83862,10495.60312,1.1316658851382386,3.75423240282098,0.6435249287566758,0.0688279223655364,1.4888617513143976,0.03142632728312989,2006-04-28
80599,40464.96842286,0.5613596592444174,1.5279965947970557,0.4471661701822545,2.123747358588564,1.3663033745226247,0.028960032668129576,2006-04-28
47175,5089.69875,0.5023505758146951,1.297649934414679,1.8743010354387528,0.7310179558137024,1.3009896418890448,0.027645696501998315,2006-04-28
78877,12104.26272,0.360117136776946,0.7424303686665445,1.8407672673963154,1.3116514620176956,1.2982830326935184,0.027591230247968383,2006-04-28
86868,69252.80930952998,0.2954147734588093,0.48985953646695485,1.3046178593531264,2.0723195199557813,1.2889323052586208,0.027403061561969828,2006-04-28
28484,13390.014200000001,0.4481973927190974,1.0862586680174915,0.7283021232470342,1.8633940266853184,1.2259849393166147,0.0261363448044936,2006-04-28
43123,6934.0,1.1105816886199058,3.6719285612331367,0.2794634313787599,-0.40311305636757416,1.1827596454147742,0.025266503734690273,2006-04-28
85963,19272.368,1.1324426764400963,3.757264669580556,0.6214980722974349,-0.8772013523541125,1.1671871298412928,0.02495313134590498,2006-04-28
90319,89834.94918,1.0088591340351591,3.2748464617955744,1.0586676561915243,-0.9537811871100826,1.1265776436256718,0.02413592929253837,2006-04-28
64282,10112.18524,0.0005471805585539613,-0.6611796143183031,2.6893694258116163,1.2399020769532287,1.089363962815514,0.023387062483194377,2006-04-28
51043,49091.361,0.023881552672107453,-0.5700920329482564,0.22988218587504794,3.543578009894631,1.0677893876071407,0.022952908082245243,2006-04-28
68304,17187.70236393,0.35880316098445664,0.7373011594324496,0.46644626613834633,1.9787350425816754,1.0608274893841572,0.02281281082780219,2006-04-28
25769,11353.28312,0.31293329520590607,0.5582444823894875,1.707551078477389,0.7678695114248645,1.0112216907639138,0.021814572133618464,2006-04-28
77462,21429.38025,0.1266206857604133,-0.16904163829746205,1.6877168913454845,1.3916500880036748,0.9701084470172324,0.02098723275207696,2006-04-28
86580,10300.42986,0.9835870607136277,3.1761949093191433,0.19935071018416134,-0.4795925674776171,0.9653176840085624,0.02089082617980243,2006-04-28
82618,12467.97773,1.1324426764400963,3.757264669580556,-0.1394121092173632,-0.8202312271158427,0.9325404444157833,0.020231235773839472,2006-04-28
54181,3925.096,0.5974646325012078,1.668935235587868,1.6714831045455865,-0.6027917586104686,0.9125421938409953,0.019828802427436523,2006-04-28
53831,6826.345600000001,0.18334389589601097,0.052381933489817734,0.4449015242532149,2.2281140083986832,0.9084658220472387,0.01974677185501174,2006-04-28
65330,15110.46528,0.6789078596454958,1.9868553640337325,1.162520165294822,-0.4768226680393724,0.8908509537630606,0.019392300329438103,2006-04-28
89463,10771.2143,0.43528445676995053,1.035851993337313,0.04668981298293738,1.5769402028000687,0.8864940030401064,0.01930462354726188,2006-04-28
84519,2403.46805,1.1324426764400963,3.757264669580556,-0.12895616789007447,-0.9818099095857825,0.8821661973682331,0.019217533263409286,2006-04-28
87432,16644.35082,0.6216207550768951,1.7632305853830184,0.4320520974144735,0.4170081103222408,0.8707635977065776,0.018988073875330698,2006-04-28
51596,11759.0319,0.26901162330150696,0.3867927354116172,2.1627468695441956,0.058685127994176654,0.8694082443166632,0.018960799519595326,2006-04-28
15069,29097.105919999998,0.5367599953216666,1.4319698460019652,0.25418017260109566,0.7748188938519799,0.8203229708183469,0.017973035574986345,2006-04-28
75789,42252.298800000004,0.08642294151543806,-0.32595673684771453,-0.21495817642451573,2.974950925101723,0.8113453372764976,0.017792374816910806,2006-04-28
39087,70676.1808,0.06377854606948419,-0.4143509393024182,2.46319848039598,0.3522259977060429,0.800357846266535,0.0175712688377065,2006-04-28
